directed_rnbrw,backtrack,directed_cycle,zigzag,zigzag_cycle,weighted_zigzag
4.01,1.01,6.01,0.01,22.009999999999998,0.9769601932759826
0.01,6.01,4.01,0.01,21.009999999999998,0.6194827586206897
0.01,1.01,3.01,0.01,16.009999999999998,0.35444444444444445
3.01,0.01,11.01,1.01,23.009999999999998,1.2367446633825943
0.01,0.01,13.01,4.01,22.009999999999998,0.9506162392146373
1.01,2.01,5.01,1.01,14.01,0.45444444444444443
3.01,3.01,7.01,0.01,12.01,0.29077984817115254
1.01,4.01,7.01,0.01,16.009999999999998,1.2018299092212135
0.01,0.01,4.01,0.01,22.009999999999998,0.5178522640593579
1.01,0.01,5.01,0.01,24.009999999999998,0.4715437788018433
3.01,1.01,9.01,1.01,17.009999999999998,1.487123745819398
0.01,1.01,6.01,0.01,20.009999999999998,0.3602227085677296
1.01,0.01,7.01,1.01,18.009999999999998,0.8632268170426065
1.01,0.01,7.01,1.01,13.01,1.2829617604617602
1.01,3.01,3.01,0.01,13.01,0.7616653953724892
2.01,2.01,5.01,2.01,17.009999999999998,1.61336584562391
0.01,3.01,8.01,0.01,18.009999999999998,1.392365565710587
2.01,1.01,7.01,1.01,19.009999999999998,1.7198901098901098
0.01,0.01,5.01,2.01,15.01,0.9950829725829724
0.01,0.01,9.01,2.01,22.009999999999998,0.3820238095238095
1.01,0.01,7.01,0.01,21.009999999999998,1.3869841269841268
0.01,0.01,7.01,2.01,21.009999999999998,0.32340579710144923
0.01,0.01,8.01,1.01,11.01,1.2353174603174604
1.01,3.01,15.01,0.01,17.009999999999998,1.2220730880382464
3.01,0.01,9.01,2.01,14.01,0.6814644137224782
2.01,2.01,8.01,1.01,17.009999999999998,0.6564194577352472
1.01,3.01,9.01,1.01,20.009999999999998,0.9600411586150125
0.01,4.01,10.01,1.01,19.009999999999998,1.770587029294123
0.01,3.01,6.01,1.01,14.01,0.9255913978494623
0.01,2.01,11.01,0.01,17.009999999999998,1.4536037491919844
1.01,0.01,8.01,1.01,15.01,1.1160675883256528
2.01,0.01,13.01,0.01,16.009999999999998,0.626338004184304
5.01,0.01,17.009999999999998,0.01,10.01,1.1645106639146887
0.01,3.01,23.009999999999998,1.01,9.01,0.8945089998552995
1.01,11.01,18.009999999999998,1.01,20.009999999999998,1.3306099456099456
8.01,9.01,19.009999999999998,2.01,15.01,0.8044444444444444
5.01,2.01,27.009999999999998,1.01,15.01,1.4494532414374721
5.01,1.01,26.009999999999998,0.01,20.009999999999998,0.81
2.01,2.01,35.01,0.01,16.009999999999998,0.6934433320973922
2.01,5.01,18.009999999999998,1.01,13.01,0.7413632119514473
0.01,1.01,0.01,0.01,12.01,0.9207466063348417
0.01,0.01,3.01,1.01,14.01,1.0766168854809828
1.01,0.01,0.01,0.01,17.009999999999998,0.8711111111111112
1.01,0.01,1.01,1.01,13.01,0.7202564102564102
0.01,0.01,1.01,0.01,14.01,0.352156862745098
0.01,1.01,2.01,2.01,14.01,0.1568253968253968
0.01,0.01,0.01,0.01,25.009999999999998,0.2188235294117647
0.01,0.01,1.01,1.01,13.01,0.14997726411519516
0.01,0.01,0.01,0.01,16.009999999999998,0.6504351395730705
1.01,1.01,6.01,2.01,9.01,0.6667807384186695
0.01,4.01,9.01,1.01,13.01,0.40708908504280555
0.01,0.01,10.01,0.01,17.009999999999998,0.46586390217969165
3.01,11.01,23.009999999999998,0.01,0.01,0.01
2.01,8.01,19.009999999999998,2.01,15.01,1.0155555555555555
9.01,6.01,14.01,2.01,17.009999999999998,0.9408730158730159
0.01,0.01,24.009999999999998,0.01,10.01,0.8986471861471861
0.01,5.01,15.01,0.01,17.009999999999998,1.1622186147186149
1.01,0.01,10.01,2.01,12.01,1.3685016835016834
1.01,1.01,14.01,0.01,20.009999999999998,0.49342670401493927
2.01,1.01,7.01,0.01,18.009999999999998,0.9099999999999998
0.01,0.01,14.01,0.01,19.009999999999998,1.157244373560163
3.01,0.01,15.01,3.01,27.009999999999998,1.5465962254120147
1.01,1.01,10.01,2.01,16.009999999999998,1.876682972282649
2.01,0.01,8.01,1.01,16.009999999999998,0.9637957211870257
1.01,2.01,12.01,2.01,21.009999999999998,1.2619664545980334
2.01,2.01,13.01,2.01,16.009999999999998,1.3694627594627593
1.01,1.01,11.01,3.01,21.009999999999998,1.8805860493584277
0.01,0.01,8.01,0.01,18.009999999999998,1.1017248672044069
0.01,0.01,9.01,0.01,17.009999999999998,1.2380284043441938
0.01,1.01,7.01,0.01,16.009999999999998,1.4730341880341877
0.01,0.01,12.01,2.01,23.009999999999998,0.5370219761318832
1.01,0.01,12.01,1.01,22.009999999999998,0.4072222222222222
1.01,2.01,14.01,3.01,20.009999999999998,1.760666394373488
1.01,0.01,4.01,2.01,11.01,0.6346031746031746
0.01,0.01,11.01,0.01,17.009999999999998,0.4225
1.01,2.01,37.01,1.01,24.009999999999998,0.4858459705721368
3.01,5.01,28.009999999999998,1.01,21.009999999999998,1.525767973856209
4.01,8.01,36.01,0.01,25.009999999999998,1.3405555555555555
4.01,5.01,31.009999999999998,1.01,23.009999999999998,1.3653932178932178
7.01,6.01,35.01,1.01,15.01,2.39448275862069
0.01,0.01,2.01,0.01,17.009999999999998,1.6854768178681223
0.01,0.01,0.01,2.01,16.009999999999998,0.7202075702075702
0.01,1.01,2.01,1.01,16.009999999999998,1.1175757575757577
0.01,1.01,4.01,4.01,13.01,1.599154806546111
1.01,1.01,4.01,1.01,17.009999999999998,1.4937660010240654
0.01,0.01,5.01,2.01,22.009999999999998,0.9062842712842711
1.01,1.01,5.01,1.01,12.01,1.4486002886002884
2.01,2.01,4.01,3.01,15.01,1.1172580645161292
1.01,0.01,2.01,2.01,13.01,0.4916849816849817
0.01,0.01,4.01,2.01,20.009999999999998,0.6075396825396825
0.01,1.01,4.01,3.01,15.01,0.3957323232323232
0.01,1.01,4.01,0.01,18.009999999999998,0.40682539682539687
0.01,1.01,4.01,1.01,13.01,0.907101972101972
0.01,0.01,5.01,5.01,14.01,0.7972733546646589
0.01,0.01,3.01,1.01,17.009999999999998,1.059242424242424
1.01,0.01,1.01,1.01,17.009999999999998,0.9228136200716845
0.01,0.01,4.01,0.01,15.01,0.6971914337448273
0.01,1.01,4.01,1.01,15.01,1.063968253968254
1.01,0.01,5.01,0.01,16.009999999999998,0.6900795680591076
2.01,1.01,2.01,1.01,16.009999999999998,1.111010101010101
0.01,0.01,1.01,1.01,16.009999999999998,0.8096290545203588
0.01,1.01,0.01,0.01,8.01,0.3435839598997494
1.01,1.01,5.01,0.01,16.009999999999998,1.129154919154919
0.01,2.01,3.01,0.01,20.009999999999998,1.168531746031746
0.01,0.01,1.01,0.01,9.01,0.40242979242979243
0.01,0.01,1.01,2.01,18.009999999999998,0.8580158730158729
0.01,0.01,3.01,0.01,16.009999999999998,0.25366883116883115
0.01,0.01,1.01,0.01,13.01,1.376269841269841
0.01,0.01,0.01,2.01,16.009999999999998,1.1630020703933748
0.01,1.01,1.01,2.01,21.009999999999998,0.5818873517786561
1.01,0.01,0.01,3.01,14.01,0.42113469863469866
0.01,0.01,1.01,0.01,14.01,0.5346031746031746
2.01,2.01,6.01,0.01,20.009999999999998,0.6719047619047618
0.01,5.01,3.01,0.01,14.01,0.09846153846153846
0.01,1.01,6.01,0.01,23.009999999999998,0.61
1.01,0.01,7.01,0.01,20.009999999999998,0.8933333333333333
1.01,3.01,3.01,0.01,15.01,0.41512820512820514
0.01,0.01,0.01,0.01,14.01,1.037777777777778
0.01,1.01,0.01,1.01,22.009999999999998,0.37014492753623185
0.01,0.01,1.01,1.01,15.01,0.5881746031746031
2.01,0.01,2.01,0.01,14.01,0.5256746031746031
0.01,0.01,0.01,0.01,19.009999999999998,0.791045751633987
0.01,0.01,1.01,1.01,13.01,0.777381155360695
0.01,0.01,1.01,2.01,18.009999999999998,0.7933333333333333
1.01,2.01,1.01,1.01,15.01,1.0165483227247933
0.01,0.01,1.01,0.01,13.01,0.48563813813813805
0.01,0.01,5.01,1.01,16.009999999999998,0.6433333333333333
0.01,3.01,1.01,3.01,21.009999999999998,0.8858870214752568
0.01,0.01,0.01,0.01,16.009999999999998,0.8596660202542554
0.01,0.01,1.01,3.01,14.01,0.642034632034632
0.01,0.01,2.01,2.01,20.009999999999998,2.4345598845598846
1.01,0.01,2.01,2.01,13.01,0.7809322325421397
0.01,0.01,1.01,1.01,21.009999999999998,0.4986224886224886
0.01,1.01,1.01,1.01,13.01,0.7844370825253179
0.01,1.01,1.01,2.01,15.01,2.291684981684982
0.01,1.01,0.01,1.01,10.01,0.5695238095238095
0.01,0.01,1.01,1.01,6.01,0.7598315195296621
0.01,0.01,2.01,1.01,22.009999999999998,1.5437912964228755
0.01,0.01,5.01,0.01,14.01,0.9778711484593838
0.01,1.01,2.01,1.01,18.009999999999998,1.7678932178932178
0.01,1.01,5.01,0.01,6.01,0.5679725829725829
0.01,0.01,2.01,1.01,23.009999999999998,0.5780555555555555
0.01,0.01,4.01,3.01,13.01,1.1544546098009096
0.01,0.01,1.01,1.01,5.01,0.7149783549783549
0.01,1.01,1.01,2.01,10.01,1.3201140717520028
1.01,0.01,3.01,0.01,9.01,0.5231752305665349
0.01,0.01,2.01,0.01,9.01,1.0311819898890837
0.01,0.01,2.01,2.01,12.01,0.35005635169428273
0.01,0.01,3.01,0.01,13.01,0.8542460317460316
0.01,0.01,2.01,1.01,12.01,0.0725
0.01,0.01,2.01,2.01,23.009999999999998,0.9525755248335895
1.01,0.01,3.01,1.01,21.009999999999998,0.9322582972582973
0.01,0.01,2.01,2.01,16.009999999999998,0.9786868686868686
0.01,1.01,2.01,1.01,12.01,0.451159717475507
0.01,1.01,1.01,2.01,14.01,0.7933333333333332
0.01,0.01,3.01,0.01,11.01,1.577169818485608
0.01,0.01,2.01,2.01,18.009999999999998,1.4925757575757577
0.01,1.01,2.01,0.01,17.009999999999998,0.7827131202131202
0.01,0.01,0.01,0.01,14.01,1.7056778206778205
0.01,0.01,1.01,2.01,24.009999999999998,1.6701388888888888
0.01,0.01,1.01,1.01,14.01,0.20444444444444443
0.01,0.01,2.01,1.01,13.01,0.5510024615906969
0.01,1.01,0.01,0.01,11.01,1.3299924873837916
1.01,0.01,2.01,0.01,22.009999999999998,1.3599999999999999
0.01,0.01,1.01,2.01,17.009999999999998,0.8915324480616833
0.01,0.01,0.01,1.01,12.01,1.5492764240590327
1.01,1.01,1.01,1.01,14.01,0.8289673551086594
0.01,0.01,0.01,1.01,11.01,0.38681159420289857
0.01,0.01,2.01,1.01,15.01,1.1266264090177134
0.01,0.01,1.01,0.01,20.009999999999998,1.5106836329097992
0.01,1.01,0.01,0.01,17.009999999999998,1.1206207280120324
0.01,0.01,2.01,2.01,16.009999999999998,0.7357363253856943
0.01,0.01,2.01,2.01,19.009999999999998,0.5496520146520146
1.01,0.01,0.01,1.01,21.009999999999998,0.7619230769230769
1.01,0.01,2.01,0.01,18.009999999999998,1.341074572603808
1.01,2.01,1.01,2.01,20.009999999999998,1.3273967879850233
0.01,0.01,1.01,1.01,19.009999999999998,1.5435497835497836
0.01,0.01,3.01,1.01,20.009999999999998,1.0798300573300572
0.01,0.01,1.01,0.01,15.01,1.8273951496532141
1.01,3.01,1.01,0.01,18.009999999999998,1.0327822901735946
0.01,0.01,0.01,1.01,20.009999999999998,0.06555555555555555
0.01,1.01,2.01,2.01,20.009999999999998,1.300049744941049
0.01,0.01,1.01,1.01,16.009999999999998,1.6466222857602166
0.01,0.01,2.01,0.01,16.009999999999998,0.5304452410334763
0.01,0.01,2.01,1.01,16.009999999999998,1.2169703243616286
0.01,1.01,0.01,1.01,16.009999999999998,0.5623809523809524
0.01,0.01,0.01,3.01,14.01,1.1696495008259715
0.01,0.01,1.01,0.01,16.009999999999998,0.7306404706404706
0.01,0.01,2.01,1.01,11.01,0.6647619047619048
0.01,1.01,1.01,2.01,11.01,0.502063492063492
0.01,1.01,2.01,0.01,16.009999999999998,0.33601794340924773
0.01,1.01,0.01,1.01,14.01,0.8422362278244631
1.01,0.01,0.01,1.01,16.009999999999998,1.1335383897148603
0.01,0.01,0.01,1.01,9.01,1.024232432103276
0.01,0.01,3.01,3.01,15.01,0.5101256913021619
0.01,1.01,1.01,2.01,18.009999999999998,0.9452007469654529
0.01,1.01,0.01,1.01,15.01,0.8630390361272715
0.01,0.01,0.01,1.01,14.01,1.0204625908334348
12.01,8.01,32.01,1.01,25.009999999999998,1.4278160919540228
2.01,2.01,38.01,0.01,14.01,1.0374531024531024
2.01,0.01,35.01,0.01,12.01,0.524583047671283
3.01,7.01,21.009999999999998,0.01,11.01,0.21138888888888888
2.01,6.01,34.01,0.01,18.009999999999998,0.37690115440115435
3.01,1.01,39.01,1.01,15.01,0.4196201212580523
2.01,6.01,31.009999999999998,2.01,27.009999999999998,1.0485243841126193
0.01,0.01,36.01,1.01,23.009999999999998,1.2016666666666667
3.01,8.01,34.01,3.01,19.009999999999998,1.0433388833388832
0.01,0.01,1.01,1.01,8.01,1.621525974025974
0.01,1.01,0.01,1.01,15.01,0.5383613445378151
0.01,2.01,1.01,1.01,16.009999999999998,0.7672619047619047
2.01,0.01,1.01,1.01,11.01,0.8945301757066463
0.01,1.01,1.01,1.01,16.009999999999998,0.8783730158730159
0.01,1.01,1.01,1.01,18.009999999999998,0.9562301587301587
2.01,0.01,3.01,1.01,15.01,0.5317650103519668
0.01,0.01,5.01,3.01,12.01,0.8092424242424242
0.01,0.01,1.01,3.01,19.009999999999998,0.8895787545787545
0.01,0.01,3.01,0.01,18.009999999999998,1.0931608005521047
0.01,0.01,0.01,0.01,13.01,0.5359088581669227
0.01,0.01,1.01,0.01,20.009999999999998,0.7908302808302807
0.01,0.01,2.01,1.01,14.01,0.24703703703703705
0.01,0.01,1.01,2.01,14.01,0.9463761037674081
0.01,0.01,2.01,1.01,15.01,0.1635973084886128
0.01,0.01,1.01,0.01,24.009999999999998,0.37133540372670804
0.01,0.01,1.01,0.01,14.01,0.41595238095238096
0.01,0.01,3.01,1.01,16.009999999999998,0.48324016563147
0.01,0.01,0.01,1.01,18.009999999999998,1.0471212121212121
0.01,0.01,2.01,1.01,15.01,0.5747463647463648
0.01,0.01,0.01,2.01,19.009999999999998,0.6597239319819964
0.01,0.01,1.01,2.01,15.01,0.6479784466740988
0.01,0.01,2.01,1.01,20.009999999999998,2.156367521367521
0.01,0.01,0.01,1.01,13.01,0.553166963755199
1.01,0.01,0.01,1.01,13.01,0.7258119658119657
0.01,0.01,0.01,0.01,11.01,2.385062845651081
0.01,0.01,0.01,0.01,14.01,0.2999202247028334
1.01,0.01,3.01,0.01,18.009999999999998,0.325018315018315
1.01,1.01,7.01,1.01,18.009999999999998,1.1020634920634922
1.01,0.01,2.01,1.01,15.01,0.5954469060351414
0.01,0.01,2.01,1.01,26.009999999999998,0.9075830802948652
0.01,0.01,7.01,1.01,19.009999999999998,1.261463045359041
0.01,1.01,6.01,0.01,20.009999999999998,1.1795636950432347
0.01,0.01,2.01,0.01,8.01,0.566084656084656
1.01,1.01,4.01,1.01,17.009999999999998,0.7400125313283208
0.01,0.01,8.01,2.01,17.009999999999998,0.39499694749694747
1.01,0.01,3.01,1.01,12.01,2.101036258427563
0.01,2.01,6.01,1.01,20.009999999999998,1.4682824038706392
0.01,0.01,3.01,0.01,23.009999999999998,1.0469047619047618
0.01,0.01,4.01,0.01,20.009999999999998,0.8921428571428572
0.01,1.01,2.01,1.01,13.01,1.7961203124361018
0.01,0.01,5.01,1.01,8.01,0.9661419574577468
1.01,0.01,1.01,0.01,18.009999999999998,1.1519584500466853
0.01,0.01,0.01,0.01,14.01,0.4189284589284589
0.01,0.01,0.01,0.01,15.01,1.1680919080919079
1.01,0.01,0.01,1.01,18.009999999999998,0.36864230829167716
0.01,0.01,0.01,1.01,15.01,1.054488361879666
0.01,0.01,0.01,0.01,10.01,1.3680794205794207
0.01,0.01,0.01,2.01,12.01,1.2668394024276377
0.01,1.01,0.01,1.01,13.01,0.8176645576645576
0.01,1.01,0.01,3.01,10.01,0.886234393625698
0.01,0.01,0.01,0.01,21.009999999999998,1.534430641821946
0.01,0.01,0.01,1.01,13.01,1.0839820410227143
0.01,0.01,0.01,0.01,11.01,0.6294003399885753
0.01,0.01,0.01,1.01,17.009999999999998,0.9561830284410929
0.01,0.01,1.01,0.01,15.01,0.8393401043401042
0.01,0.01,0.01,1.01,16.009999999999998,0.4279903877484523
0.01,0.01,0.01,0.01,17.009999999999998,0.99511211011211
0.01,0.01,0.01,0.01,18.009999999999998,0.6965079365079365
0.01,0.01,0.01,0.01,16.009999999999998,3.5930128205128207
0.01,0.01,0.01,1.01,13.01,3.12978021978022
0.01,0.01,1.01,0.01,17.009999999999998,1.08973692973693
0.01,0.01,2.01,1.01,16.009999999999998,2.105238095238095
0.01,0.01,1.01,1.01,12.01,1.2851554001554
0.01,0.01,1.01,0.01,13.01,3.064917304917305
0.01,0.01,1.01,2.01,17.009999999999998,3.9203535353535357
0.01,0.01,0.01,1.01,21.009999999999998,2.5605952380952384
0.01,1.01,2.01,1.01,14.01,1.3618254621195798
0.01,2.01,1.01,1.01,12.01,0.518578431372549
0.01,3.01,3.01,0.01,11.01,0.7819336666917311
3.01,1.01,1.01,0.01,9.01,0.8665065681444992
0.01,1.01,0.01,1.01,7.01,1.398764632660628
0.01,0.01,1.01,0.01,11.01,2.44523425499232
0.01,1.01,2.01,1.01,13.01,1.7751907732790086
0.01,0.01,1.01,1.01,15.01,0.6326190476190475
0.01,0.01,0.01,1.01,13.01,0.11725806451612902
1.01,1.01,0.01,2.01,18.009999999999998,1.6560497835497836
2.01,0.01,4.01,2.01,16.009999999999998,1.2945238095238096
0.01,3.01,1.01,1.01,12.01,0.4488056835637481
0.01,0.01,2.01,0.01,19.009999999999998,0.7690904641426461
0.01,0.01,0.01,0.01,10.01,0.6690686274509804
0.01,1.01,8.01,1.01,15.01,0.47210317460317464
2.01,1.01,5.01,2.01,10.01,1.4590079365079365
0.01,2.01,6.01,1.01,17.009999999999998,0.4473737373737374
1.01,3.01,3.01,0.01,15.01,0.8527777777777777
0.01,3.01,6.01,3.01,22.009999999999998,0.6784194890077244
0.01,0.01,4.01,1.01,16.009999999999998,0.5266666666666666
1.01,0.01,7.01,1.01,19.009999999999998,1.3311611917494268
4.01,0.01,13.01,1.01,19.009999999999998,0.8353535353535353
1.01,2.01,0.01,0.01,11.01,0.2917591381551337
1.01,1.01,1.01,0.01,14.01,0.5685897435897436
0.01,0.01,6.01,0.01,15.01,1.320497649526885
1.01,0.01,4.01,0.01,9.01,0.7018706293706293
0.01,3.01,2.01,3.01,16.009999999999998,0.743646953405018
0.01,1.01,1.01,0.01,11.01,0.4822222222222222
0.01,0.01,1.01,2.01,18.009999999999998,0.8175757575757576
1.01,0.01,6.01,0.01,16.009999999999998,0.940911330049261
0.01,0.01,1.01,0.01,16.009999999999998,0.5424564772145417
0.01,0.01,0.01,0.01,15.01,0.32191391941391945
0.01,0.01,1.01,0.01,12.01,1.0521635284508284
0.01,0.01,1.01,2.01,17.009999999999998,1.431862376753681
2.01,1.01,1.01,0.01,15.01,1.0816118131410484
0.01,0.01,4.01,0.01,18.009999999999998,1.3155971805971804
0.01,1.01,3.01,1.01,4.01,1.4549438418478666
0.01,0.01,3.01,0.01,16.009999999999998,1.1285064935064935
0.01,0.01,1.01,0.01,10.01,1.3334126984126982
0.01,2.01,2.01,3.01,9.01,1.1016722166722168
0.01,0.01,3.01,1.01,17.009999999999998,1.2495724158882051
0.01,2.01,1.01,1.01,9.01,1.2290476190476192
0.01,0.01,3.01,2.01,17.009999999999998,1.2901767676767675
0.01,1.01,3.01,0.01,10.01,0.7008872244549993
1.01,0.01,3.01,0.01,19.009999999999998,2.321155028546333
0.01,1.01,1.01,1.01,11.01,1.3224444999445
0.01,0.01,2.01,1.01,19.009999999999998,1.2631135531135531
0.01,1.01,1.01,3.01,11.01,1.045334332451803
0.01,2.01,1.01,1.01,15.01,0.5617424242424243
0.01,0.01,0.01,3.01,10.01,0.6822661396574439
0.01,0.01,0.01,2.01,13.01,1.0893345543345543
1.01,1.01,8.01,1.01,14.01,0.6804754942627942
1.01,3.01,6.01,0.01,12.01,1.0834848484848483
1.01,2.01,13.01,1.01,10.01,0.25480480480480483
1.01,2.01,9.01,1.01,11.01,1.4451500342879653
0.01,2.01,10.01,0.01,22.009999999999998,0.6424786324786325
0.01,1.01,8.01,0.01,13.01,0.44418114143920595
1.01,0.01,8.01,0.01,18.009999999999998,0.9517105841018886
0.01,0.01,0.01,1.01,11.01,0.5467178644032864
0.01,0.01,0.01,1.01,22.009999999999998,0.5761231884057971
1.01,0.01,1.01,0.01,15.01,1.1260362584275627
0.01,0.01,0.01,0.01,19.009999999999998,1.8156761650801896
0.01,0.01,0.01,0.01,12.01,0.8776707350620394
0.01,0.01,0.01,2.01,15.01,1.436165501165501
0.01,0.01,0.01,0.01,17.009999999999998,1.3097113997113996
0.01,0.01,0.01,1.01,17.009999999999998,0.9174401690500762
0.01,0.01,0.01,3.01,15.01,1.463681842977172
0.01,0.01,2.01,0.01,17.009999999999998,0.46161962220785746
0.01,0.01,1.01,1.01,12.01,1.233302574618364
0.01,0.01,0.01,2.01,15.01,1.5942674868990658
0.01,0.01,0.01,2.01,21.009999999999998,1.2100933706816062
0.01,0.01,1.01,0.01,14.01,0.5853557076137722
0.01,0.01,2.01,0.01,12.01,0.5546049893311558
0.01,0.01,1.01,0.01,10.01,1.1046198437577746
0.01,0.01,2.01,1.01,11.01,0.46277777777777773
0.01,0.01,7.01,0.01,15.01,1.134273456531521
0.01,0.01,2.01,3.01,16.009999999999998,0.8383040488922842
0.01,0.01,1.01,0.01,14.01,0.28316715542522
0.01,0.01,1.01,3.01,14.01,0.9581092436974791
0.01,0.01,1.01,1.01,17.009999999999998,1.0801460537199075
0.01,0.01,0.01,1.01,11.01,0.8456349206349206
0.01,0.01,1.01,1.01,18.009999999999998,0.7536868686868687
0.01,0.01,2.01,0.01,20.009999999999998,0.9044394685773998
1.01,0.01,2.01,0.01,21.009999999999998,0.8694988344988344
1.01,0.01,0.01,2.01,13.01,1.3685897435897438
0.01,1.01,0.01,1.01,17.009999999999998,0.5768831168831168
2.01,0.01,3.01,0.01,15.01,1.4498620249663894
0.01,0.01,0.01,0.01,12.01,0.786003226456947
0.01,0.01,1.01,0.01,12.01,0.46192307692307694
0.01,0.01,3.01,0.01,13.01,0.41277777777777774
1.01,0.01,27.009999999999998,0.01,26.009999999999998,0.47987359046182576
6.01,7.01,25.009999999999998,0.01,16.009999999999998,0.9928000501913545
1.01,3.01,30.009999999999998,1.01,18.009999999999998,0.5985540184453227
4.01,6.01,24.009999999999998,3.01,18.009999999999998,1.3132249613131965
7.01,8.01,28.009999999999998,4.01,25.009999999999998,1.4683333333333333
2.01,3.01,29.009999999999998,0.01,17.009999999999998,0.7951370851370851
0.01,0.01,2.01,2.01,16.009999999999998,0.4342165242165242
1.01,0.01,0.01,0.01,11.01,0.6464285714285714
0.01,1.01,2.01,0.01,17.009999999999998,0.7592424242424243
0.01,0.01,1.01,2.01,19.009999999999998,1.225956265956266
0.01,0.01,3.01,1.01,21.009999999999998,1.085
0.01,0.01,0.01,1.01,22.009999999999998,0.4641620215533259
0.01,0.01,2.01,1.01,10.01,1.3109615384615383
0.01,0.01,0.01,0.01,13.01,0.6736363636363637
2.01,1.01,3.01,2.01,22.009999999999998,0.7050655624568667
0.01,0.01,2.01,1.01,15.01,0.3347222222222222
0.01,0.01,0.01,0.01,15.01,0.49166666666666664
0.01,0.01,0.01,1.01,9.01,1.139869204869205
0.01,0.01,1.01,0.01,10.01,0.35277777777777775
2.01,0.01,3.01,2.01,13.01,0.01
0.01,0.01,1.01,0.01,19.009999999999998,0.44018461007591436
0.01,0.01,1.01,0.01,23.009999999999998,0.9012393162393162
0.01,0.01,1.01,0.01,16.009999999999998,0.904017094017094
0.01,0.01,0.01,0.01,24.009999999999998,2.062152014652015
1.01,0.01,4.01,1.01,11.01,0.9036868686868686
0.01,0.01,3.01,0.01,25.009999999999998,1.600151515151515
1.01,0.01,4.01,1.01,21.009999999999998,1.1147619047619046
0.01,0.01,2.01,1.01,21.009999999999998,1.296904761904762
0.01,0.01,1.01,0.01,19.009999999999998,1.0203535353535353
0.01,1.01,0.01,1.01,18.009999999999998,0.975079365079365
0.01,1.01,2.01,0.01,12.01,0.8655555555555555
0.01,0.01,1.01,0.01,15.01,0.3363842437755481
0.01,0.01,1.01,0.01,20.009999999999998,0.4564285714285714
0.01,3.01,4.01,0.01,13.01,1.246363533267558
0.01,0.01,6.01,2.01,23.009999999999998,1.9481969641621224
0.01,1.01,1.01,4.01,13.01,0.6988670969553322
0.01,2.01,3.01,0.01,23.009999999999998,0.5950140056022408
0.01,1.01,2.01,1.01,14.01,1.0707859531772574
0.01,1.01,1.01,0.01,19.009999999999998,0.7605443533906532
0.01,0.01,6.01,2.01,13.01,0.7542177991091034
0.01,1.01,4.01,1.01,19.009999999999998,0.647155388471178
0.01,0.01,5.01,0.01,16.009999999999998,1.0487800245277914
0.01,0.01,6.01,1.01,15.01,0.8856410256410256
0.01,0.01,8.01,0.01,15.01,0.6730952380952381
0.01,1.01,2.01,0.01,14.01,0.9233254955835603
2.01,12.01,13.01,0.01,0.01,0.01
0.01,0.01,2.01,1.01,17.009999999999998,1.607222222222222
0.01,0.01,1.01,1.01,13.01,1.715978260869565
0.01,0.01,1.01,1.01,10.01,1.5225009048922091
0.01,1.01,2.01,1.01,19.009999999999998,0.5872946859903381
0.01,0.01,1.01,0.01,17.009999999999998,1.3027309249889893
0.01,2.01,0.01,1.01,13.01,0.583276240667545
0.01,1.01,1.01,0.01,16.009999999999998,0.7336622073578595
0.01,0.01,0.01,1.01,16.009999999999998,0.7391666666666666
0.01,0.01,1.01,1.01,10.01,1.1183333333333334
0.01,0.01,1.01,1.01,14.01,1.7545466369379414
0.01,0.01,0.01,0.01,14.01,1.4759090909090908
0.01,1.01,1.01,1.01,15.01,1.4683333333333333
0.01,0.01,0.01,0.01,9.01,0.5721753694334338
2.01,0.01,1.01,0.01,10.01,0.5694827586206895
0.01,0.01,1.01,1.01,11.01,0.8704108309990662
0.01,0.01,1.01,0.01,20.009999999999998,0.894290606194631
1.01,1.01,0.01,1.01,13.01,0.9838797751955648
0.01,0.01,4.01,1.01,5.01,0.9069187675070027
0.01,2.01,4.01,1.01,16.009999999999998,0.7893240284619594
0.01,1.01,3.01,0.01,18.009999999999998,0.9671428571428571
0.01,0.01,0.01,2.01,12.01,0.4536507936507936
2.01,0.01,2.01,1.01,13.01,0.6354901960784314
0.01,2.01,2.01,0.01,6.01,0.49611111111111106
1.01,1.01,2.01,0.01,13.01,0.5992857142857143
0.01,3.01,0.01,0.01,11.01,1.0171118656857199
1.01,1.01,4.01,1.01,22.009999999999998,0.6981313131313132
1.01,0.01,3.01,2.01,12.01,1.0222997945259609
0.01,0.01,0.01,1.01,18.009999999999998,1.2606797725837973
0.01,1.01,9.01,0.01,17.009999999999998,1.2061251167133518
0.01,0.01,3.01,1.01,14.01,0.8643171357131312
0.01,0.01,6.01,1.01,9.01,0.8395585161964472
0.01,0.01,6.01,1.01,23.009999999999998,1.4123399014778326
0.01,0.01,6.01,0.01,24.009999999999998,0.9311972667855022
0.01,0.01,4.01,2.01,21.009999999999998,0.6727816627816627
0.01,2.01,4.01,1.01,15.01,1.2232401656314698
0.01,2.01,3.01,0.01,16.009999999999998,0.2097326203208556
1.01,0.01,2.01,0.01,14.01,0.9967603586643834
0.01,1.01,5.01,1.01,19.009999999999998,0.9429074151654797
1.01,1.01,3.01,0.01,12.01,1.1189684569479965
1.01,0.01,4.01,2.01,15.01,1.554449994449994
0.01,0.01,5.01,1.01,14.01,0.763968253968254
